-15.670649, 25.752707
-15.49163, 25.865084
-11.260944, 23.056206
-10.565828, 24.005493
-7.473984, 22.114647
-6.3822546, 21.133442
-4.8664074, 29.616764
-4.0905375, 28.303223
0.6544063, 24.746529
0.8543847, 25.545218
3.3217523, 24.338575
3.6912751, 23.400705
7.233094, 21.76582
7.671666, 21.252748
10.2394, 21.208996
10.897508, 20.7923
13.414063, 19.83619
14.217302, 19.309322
15.835163, 17.951336
16.691265, 17.872387
17.954979, 16.922108
18.153397, 16.666613
21.095325, 13.797557
21.407219, 13.997053
22.863182, 12.711706
23.408165, 12.673889
26.889126, 8.939856
27.90727, 8.804741
27.53091, 6.8852186
27.791632, 6.5452185
30.59067, 6.0960526
30.551003, 6.1960535
32.029167, 4.0436006
32.982277, 3.6325402
32.558907, 0.77246046
32.17068, -0.04785171
32.90709, -2.5584993
33.470257, -3.0240078
35.357185, -6.02767
35.943893, -7.049713
33.93826, -7.598793
34.72866, -8.558959
32.535755, -7.583582
33.853863, -8.099203
38.19738, -14.753483
38.26773, -15.976691
37.03412, -12.624245
36.24677, -13.4317665
35.112423, -14.198814
35.86815, -14.381651
33.652134, -16.909712
33.601044, -17.149769
30.555973, -16.464798
31.54223, -18.38549
29.31183, -19.267664
28.1046, -18.22287
25.921648, -20.723309
25.784723, -21.297825
22.873386, -21.495522
23.172771, -22.638088
20.348516, -22.807049
20.257027, -22.783283
18.488499, -22.624943
17.880466, -22.906975
16.514297, -24.073977
16.059223, -23.468403
13.582551, -23.763018
12.97431, -23.465473
10.407927, -22.853323
9.839804, -23.56089
6.7101154, -22.975689
6.005558, -23.528719
2.070333, -25.511986
1.4113566, -26.431866
-3.1328921, -24.272385
-3.5610967, -25.184727
-6.1577415, -24.440584
-7.9139533, -24.557076
-8.348384, -23.668608
-8.283319, -23.331509
-16.375172, -24.64103
-16.980183, -25.348911
-20.057423, -20.91668
-22.344013, -22.16302
-20.59525, -20.820358
-22.550526, -19.932886
-24.87844, -20.618008
-24.715645, -20.67055
-30.931458, -19.600052
-30.213812, -17.858843
-38.45696, -15.518206
-38.982784, -16.521658
-39.87097, -13.219696
-40.79061, -10.952671
-46.12375, -10.625916
-45.326057, -11.79979
-46.639034, -2.6849127
-48.480133, -3.3507237
-48.056904, 3.8594317
-48.477135, 4.305911
-50.15875, 4.403431
-49.257034, 4.916153
-51.740776, 10.826128
-52.171696, 13.206748
-52.63258, 6.1745796
-54.969288, 5.1351075
-46.732758, 14.622263
-48.525013, 12.181875
-45.06688, 24.13131
-47.97084, 17.603687
-40.98726, 28.162731
-42.00583, 27.621407
-35.927444, 27.249096
-37.862495, 26.733364
-30.735138, 28.604702
-30.478119, 27.513302
-25.324186, 27.918198
-25.422508, 28.066975
-23.18045, 33.67073
-21.929136, 31.509716
-15.853779, 33.350548
-14.498758, 30.466953
-9.297698, 32.869946
-8.299053, 34.083694
0.5082002, 19.595299
0.085055426, 21.034006
6.049813, 20.511877
4.843665, 22.40063
10.788049, 13.49147
10.615709, 15.916535
12.804893, 8.594589
12.49222, 7.436865
13.707179, 6.566167
13.319507, 6.8636866
16.112804, 2.3289
14.884113, 2.7653623
15.501984, 0.41997668
15.844187, 0.089879975
14.652607, -1.1041682
14.753069, -0.80489296
13.513571, -1.7340689
13.75989, -3.1134975
11.919611, 0.10109998
11.686123, -0.156273
11.856903, -3.1643887
12.467457, -4.4051323
12.451492, -3.5764513
12.222183, -3.8562407
1.0554813, -7.100113
-1.7270744, -6.6438665
-4.757708, -6.4990025
-5.0237412, -6.2829533
-4.925641, -5.481392
-5.6232653, -5.0477858
-5.4054556, -4.978424
-5.5395985, -4.9173403
-7.3991375, -5.6418686
-8.212082, -5.4808025
-6.8086333, -5.6344852
-6.209948, -6.5886106
-7.000123, -7.2798147
-8.676746, -8.273885
-10.065601, -8.149168
-11.134461, -7.4093943
-10.481836, -6.5153
-9.441042, -4.4499326
